provider,plan_title,capacity,period,price,data_mb,validity_days,plan_cost,is_daily_quota,plan_total_data_mb,total_plan_cost_for_trip,overall_cost_per_day
656ef630e60950c9a706e6ff,France 10GB,10000 MB,30 Days,11,10000.0,30,11.0,False,10000.0,11.0,1.0
656ef630e60950c9a706e6ff,Europe 5GB,5000 MB,30 Days,11,5000.0,30,11.0,False,5000.0,11.0,1.0
602194fd4b7cb92caf6ffad3,Regional Europe - 30 Days - 5 GB,5000 MB,30 Days,11,5000.0,30,11.0,False,5000.0,11.0,1.0
658542de5131ef287a24cf6f,Europe 5GB,No daily data limit or throttling,730 Days,11,,730,11.0,True,,11.0,1.0
658542de5131ef287a24cf6f,France 5GB,No daily data limit or throttling,730 Days,11,,730,11.0,True,,11.0,1.0
658542de5131ef287a24cf6f,Global eSIM 3GB (2 years),No daily data limit or throttling,730 Days,11,,730,11.0,True,,11.0,1.0
5d4a55600c59513ea8d90d02,France,10000 MB,30 Days,11,10000.0,30,11.0,False,10000.0,11.0,1.0
5d4a55600c59513ea8d90d02,Europe &amp; UK,10000 MB,30 Days,11,10000.0,30,11.0,False,10000.0,11.0,1.0
66769b11aae616d28af63a88,France 15 days 8GB,8000 MB,15 Days,11.05,8000.0,15,11.05,False,8000.0,11.05,1.0045454545454546
5d663d552a89717945a0d26d,Eurolink - 3 GB,3000 MB,30 Days,11.05,3000.0,30,11.05,False,3000.0,11.05,1.0045454545454546
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 15 Days/Total 1GB,1000 MB,15 Days,3.7,1000.0,15,3.7,False,1000.0,11.100000000000001,1.0090909090909093
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 3 Days/Total 1GB,1000 MB,3 Days,2.79,1000.0,3,2.79,False,1000.0,11.16,1.0145454545454546
67f0abeb2a0a3aefec7a4e0f,eSIM France 10GB 30Days Premium,10000 MB,30 Days,11.16,10000.0,30,11.16,False,10000.0,11.16,1.0145454545454546
67f7ef2af6193863e84220a1,eSIM 10GB for 30 Days in Europe Lite,10000 MB,30 Days,11.2,10000.0,30,11.2,False,10000.0,11.2,1.018181818181818
63760bdc4e2b1c13f365b600,Europe H 5GB 5Day,Reduced to 128kbps after a total of 5GB,5 Days,3.74,5000.0,5,3.74,False,5000.0,11.22,1.02
645a23dbc6a3d88eeb76b9ea,Europe eSIM 33 Countries - Data+Calls,3000 MB,10 Days,5.61,3000.0,10,5.61,False,3000.0,11.22,1.02
645a23dbc6a3d88eeb76b9ea,France eSIM,3000 MB,10 Days,5.61,3000.0,10,5.61,False,3000.0,11.22,1.02
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 30 Days/Total 5GB,5000 MB,30 Days,11.22,5000.0,30,11.22,False,5000.0,11.22,1.02
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 15 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,15 Days,11.23,,15,11.23,False,,11.23,1.020909090909091
6703d78781b690b781d3bac0,France,"Orange, SFR, and Bouygues prepaid data bundles. Add various data bundles to your line, each with its validity period and data allowance.",30 Days,11.25,,30,11.25,False,,11.25,1.0227272727272727
6703d78781b690b781d3bac0,eSIM:  Europe +,"Stay Connected Across Europe: Enjoy Your Trip with Seamless Internet Expanded coverage in 30+ European countries.. Add various data bundles to your line, each with its validity period and data allowance.",30 Days,11.25,,30,11.25,False,,11.25,1.0227272727272727
663a2caf5fddf2d5b402fd46,3 GB - 30 Days,3 GB,30 Days,11.25,3000.0,30,11.25,False,3000.0,11.25,1.0227272727272727
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 15 Days / Daily 500MB,Unlimited 384kbps after high-speed data is used up.,15 Days,11.27,,15,11.27,False,,11.27,1.0245454545454544
65aa0df15b71971c8cb28801,10GB 30 days - France,10000 MB,30 Days,11.3,10000.0,30,11.3,False,10000.0,11.3,1.0272727272727273
5d16f93191d4f93192b3349c,France,10000 MB,60 Days,11.31,10000.0,60,11.31,False,10000.0,11.31,1.0281818181818183
5eb95317a5faaf0b7dfa9b24,Global eSIM [24 Regions] 3 Days 1GB/Day,1000 MB,3 Days,2.84,1000.0,3,2.84,False,1000.0,11.36,1.0327272727272727
660ea2de2f17b102e83a96f8,France 1GB 7 days,1000 MB,7 Days,3.79,1000.0,7,3.79,False,1000.0,11.370000000000001,1.0336363636363637
65fd5b85efc7ee1e3444055a,France 5G 15 Days / Daily 1GB,Unlimited 512kbps after high-speed data is used up.,15 Days,11.38,,15,11.38,False,,11.38,1.0345454545454547
660ea2de2f17b102e83a96f8,France 5GB 30 days,5000 MB,30 Days,11.39,5000.0,30,11.39,False,5000.0,11.39,1.0354545454545454
645a23dbc6a3d88eeb76b9ea,Europe eSIM 33 Countries - Data+Calls,3000 MB,7 Days,5.7,3000.0,7,5.7,False,3000.0,11.4,1.0363636363636364
645a23dbc6a3d88eeb76b9ea,France eSIM,3000 MB,7 Days,5.7,3000.0,7,5.7,False,3000.0,11.4,1.0363636363636364
616a376c0bb8134ba33591ed,,3000 MB,15 Days,11.4,3000.0,15,11.4,False,3000.0,11.4,1.0363636363636364
5eb95317a5faaf0b7dfa9b24,Global eSIM [24 Regions] 5 Days 1GB/Day,1000 MB,5 Days,3.82,1000.0,5,3.82,False,1000.0,11.459999999999999,1.0418181818181818
63760bdc4e2b1c13f365b600,Europe A 5GB 10Day,Reduced to 128kbps after a total of 5GB,10 Days,5.73,5000.0,10,5.73,False,5000.0,11.46,1.041818181818182
63760bdc4e2b1c13f365b600,Europe A 1GB/Daily 7Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",7 Days,5.73,1000.0,7,5.73,True,7000.0,11.46,1.041818181818182
63760bdc4e2b1c13f365b600,Europe C 5GB 30Day,"Coverage area 30 days 5GB, speed reduced to 128kbps after usage",30 Days,11.46,5000.0,30,11.46,False,5000.0,11.46,1.041818181818182
63760bdc4e2b1c13f365b600,Europe A 1GB/Daily 15Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",15 Days,11.46,1000.0,15,11.46,True,15000.0,11.46,1.041818181818182
63760bdc4e2b1c13f365b600,Europe A 500MB/Daily 20Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",20 Days,11.46,500.0,20,11.46,True,10000.0,11.46,1.041818181818182
66fb8684e6cdd578fe555fdc,France - Regular,15000 MB,30 Days,11.47,15000.0,30,11.47,False,15000.0,11.47,1.0427272727272727
6284ecd32e3b6ce037733d6e,Surf 10GB in Europe per 30 days,10000 MB,30 Days,11.48,10000.0,30,11.48,False,10000.0,11.48,1.0436363636363637
667183eb07b54f361a880c5a,Europe 1GB,1000 MB,7 Days,3.83,1000.0,7,3.83,False,1000.0,11.49,1.0445454545454547
5d663d552a89717945a0d26d,EUconnect - 1 GB,1000 MB,7 Days,3.83,1000.0,7,3.83,False,1000.0,11.49,1.0445454545454547
5d663d552a89717945a0d26d,Élan - 1 GB,1000 MB,7 Days,3.83,1000.0,7,3.83,False,1000.0,11.49,1.0445454545454547
6386134ed12efb94fc05f1fb,Europe Asia and USA 5 GB,5000 MB,30 Days,11.49,5000.0,30,11.49,False,5000.0,11.49,1.0445454545454547
6760c58e8c8ea74873b8bca7,Europe 40 Countries 10 GB for 30 days,10000 MB,30 Days,11.5,10000.0,30,11.5,False,10000.0,11.5,1.0454545454545454
6760c58e8c8ea74873b8bca7,Europe 40 Countries 10 GB for 14 days,10000 MB,14 Days,11.5,10000.0,14,11.5,False,10000.0,11.5,1.0454545454545454
65fd5b85efc7ee1e3444055a,Europe 36 Countries 5 Days / Total 5GB,Unlimited 128kbps after high-speed data is used up.,5 Days,3.8499999999999996,,5,3.8499999999999996,False,,11.549999999999999,1.0499999999999998
651a85325fee853583ffe8e5,Best Europe 35 - 500MB Daily / 10Days,Unthrottled,10 Days,5.79,,10,5.79,False,,11.58,1.0527272727272727
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 3 Days / Daily 1GB,Unlimited 384kbps after high-speed data is used up.,3 Days,2.9,,3,2.9,False,,11.6,1.0545454545454545
621474082e011dca5e3ebd1f,France 10GB,10000 MB,30 Days,11.61,10000.0,30,11.61,False,10000.0,11.61,1.0554545454545454
656019a51f0926ec7c9be0d2,France 10GB,10000 MB,30 Days,11.69,10000.0,30,11.69,False,10000.0,11.69,1.0627272727272727
5eb95317a5faaf0b7dfa9b24,Europe eSIM [33 Countries] 30 Days 10GB,10000 MB,30 Days,11.69,10000.0,30,11.69,False,10000.0,11.69,1.0627272727272727
6373892077821f1076f2e83a,Europe+ 10GB - 15 Days,10000 MB,15 Days,11.69,10000.0,15,11.69,False,10000.0,11.69,1.0627272727272727
683f99e07ee7f5a961c0c859,Europe(30+ areas) 1GB 7Days,1000 MB,7 Days,3.9,1000.0,7,3.9,False,1000.0,11.7,1.0636363636363635
6645ebd70ee8bdf7b1b24ed2,Europe+,2000 MB,15 Days,5.85,2000.0,15,5.85,False,2000.0,11.7,1.0636363636363635
681ee80c407513192318e167,France - 20 GB,20000 MB,30 Days,11.7,20000.0,30,11.7,False,20000.0,11.7,1.0636363636363635
6569737630f6dcfb30352bf3,Europe 35 - 10GB/30Days,Unthrottled,30 Days,11.7,,30,11.7,False,,11.7,1.0636363636363635
6792061a96f9d33acf3046d4,Europe (34) 10GB 30Days,10000 MB,30 Days,11.7,10000.0,30,11.7,False,10000.0,11.7,1.0636363636363635
68142a2bb3fbc638bfc464ef,Three 6GB 30Days,6000 MB,30 Days,11.7,6000.0,30,11.7,False,6000.0,11.7,1.0636363636363635
663a2caf5fddf2d5b402fd46,5 GB - 30 Days,5 GB,30 Days,11.7,5000.0,30,11.7,False,5000.0,11.7,1.0636363636363635
5c89d6ab1144d06205595374,PrePaid Data 5GB 30-Day Local,5000 MB,30 Days,11.7,5000.0,30,11.7,False,5000.0,11.7,1.0636363636363635
5c89d6ab1144d06205595374,PrePaid Data 3GB 30-Day Regional,3000 MB,30 Days,11.7,3000.0,30,11.7,False,3000.0,11.7,1.0636363636363635
63760bdc4e2b1c13f365b600,Europe H 1GB/Daily 20Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",20 Days,11.71,1000.0,20,11.71,True,20000.0,11.71,1.0645454545454547
659fbea879f1e6c5568353ba,France 10GB 7Days,10000 MB,7 Days,5.87,10000.0,7,5.87,False,10000.0,11.74,1.0672727272727274
6842ac07d9403b95ce71e2c0,Fr France 10GB 30Days,10000 MB,30 Days,11.75,10000.0,30,11.75,False,10000.0,11.75,1.0681818181818181
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 30 Days/Total 1GB,1000 MB,30 Days,3.92,1000.0,30,3.92,False,1000.0,11.76,1.069090909090909
6875cc9ee40f4fd4c110ce88,Europe (49 Destinations) - 7 Days/Total 3GB,3000 MB,7 Days,5.91,3000.0,7,5.91,False,3000.0,11.82,1.0745454545454545
667183eb07b54f361a880c5a,France 10GB,10000 MB,30 Days,11.82,10000.0,30,11.82,False,10000.0,11.82,1.0745454545454545
65fd5b85efc7ee1e3444055a,Europe 36 Countries 15 Days / Daily 1GB,Unlimited 128kbps after high-speed data is used up.,15 Days,11.84,,15,11.84,False,,11.84,1.0763636363636364
660ea2de2f17b102e83a96f8,Europe 3GB 30 days,3000 MB,30 Days,11.87,3000.0,30,11.87,False,3000.0,11.87,1.079090909090909
6893406fad0c5ce27be2e9bd,Europe eSIM,10GB,14 Days,11.87,10000.0,14,11.87,False,10000.0,11.87,1.079090909090909
663a1a4b5fddf2d5b402906b,Europe eSIM 10 GB - 30 Days,10000 MB,30 Days,11.88,10000.0,30,11.88,False,10000.0,11.88,1.08
663a1a4b5fddf2d5b402906b,Europe &amp; United States eSIM 10 GB - 30 Days,10000 MB,30 Days,11.88,10000.0,30,11.88,False,10000.0,11.88,1.08
66769b11aae616d28af63a88,France 7 days 5 GB,5000 MB,7 Days,5.95,5000.0,7,5.95,False,5000.0,11.9,1.0818181818181818
652ff9cec8fe5da35384bb67,France - 10GB,10000 MB,30 Days,11.9,10000.0,30,11.9,False,10000.0,11.9,1.0818181818181818
682d271c08820152a644c1ce,Europe Total 12GB + 500 minutes cal,12000 MB,27 Days,11.9,12000.0,27,11.9,False,12000.0,11.9,1.0818181818181818
682d271c08820152a644c1ce,Europe  (33 Countries) Total 10GB f,10000 MB,30 Days,11.9,10000.0,30,11.9,False,10000.0,11.9,1.0818181818181818
63760bdc4e2b1c13f365b600,France 3GB 5Day,3000 MB,5 Days,3.98,3000.0,5,3.98,False,3000.0,11.94,1.0854545454545454
66744f19437944d4aa0af252,Sim Card for Europe-30 - 10GB - 30 Days,10000 MB,30 Days,11.95,10000.0,30,11.95,False,10000.0,11.95,1.0863636363636362
63760bdc4e2b1c13f365b600,Europe G 3GB 3Day,Reduced to 128kbps after a total of 3GB,3 Days,2.99,3000.0,3,2.99,False,3000.0,11.96,1.0872727272727274
63760bdc4e2b1c13f365b600,Europe B 3GB 7Day,Reduced to 128kbps after a total of 3GB,7 Days,5.98,3000.0,7,5.98,False,3000.0,11.96,1.0872727272727274
63760bdc4e2b1c13f365b600,Europe A 500MB/Daily 10Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",10 Days,5.98,500.0,10,5.98,True,5000.0,11.96,1.0872727272727274
68a99855f4b71e31b8711ba0,France 10GB 1 month,10000 MB,30 Days,11.96,10000.0,30,11.96,False,10000.0,11.96,1.0872727272727274
6893406fad0c5ce27be2e9bd,Europe eSIM,10GB,20 Days,11.96,10000.0,20,11.96,False,10000.0,11.96,1.0872727272727274
6729dd5072d09200e91cc8bd,"France 1GB, 7 days",1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
65bef1401c656f6234208976,France 1GB 7day bundle,1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
6386134ed12efb94fc05f1fb,Europe Asia and USA 1 GB,1000 MB,14 Days,3.99,1000.0,14,3.99,False,1000.0,11.97,1.0881818181818181
6386134ed12efb94fc05f1fb,Andorra 1 GB,1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
63760bdc4e2b1c13f365b600,Europe G 1GB/Daily 5Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",5 Days,3.99,1000.0,5,3.99,True,5000.0,11.97,1.0881818181818181
5c89d6b91144d06205595375,France,1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
67d42f6255619141b6762338,EU 36+5 1GB 7 Days (eSIM),1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
67d42f6255619141b6762338,Europe (34 countries) 1GB/7 days,1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
67d42f6255619141b6762338,Europe (34 countries) 1GB/30 days,1000 MB,30 Days,3.99,1000.0,30,3.99,False,1000.0,11.97,1.0881818181818181
67d42f6255619141b6762338,Europe-43 countries 1GB/7 days,1000 MB,7 Days,3.99,1000.0,7,3.99,False,1000.0,11.97,1.0881818181818181
67d42f6255619141b6762338,Europe (34 countries) 1GB/15 days,1000 MB,15 Days,3.99,1000.0,15,3.99,False,1000.0,11.97,1.0881818181818181
67fcf6bbbbc312c4799a2e78,CYP 3GB for 30 days,3000 MB,30 Days,11.97,3000.0,30,11.97,False,3000.0,11.97,1.0881818181818181
67fcf6bbbbc312c4799a2e78,Special Bundle 3.07GB for 15 days,3000 MB,15 Days,11.97,3000.0,15,11.97,False,3000.0,11.97,1.0881818181818181
6729dd5072d09200e91cc8bd,"Europe 2GB, 15 days",2000 MB,15 Days,5.99,2000.0,15,5.99,False,2000.0,11.98,1.089090909090909
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 10 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,10 Days,5.99,,10,5.99,False,,11.98,1.089090909090909
681599ea889235669e89497a,EU BASE 3GB 7D,3000 MB,7 Days,5.99,3000.0,7,5.99,False,3000.0,11.98,1.089090909090909
67d42f6255619141b6762338,"USA and Europe 43 countries, 3GB",3000 MB,7 Days,5.99,3000.0,7,5.99,False,3000.0,11.98,1.089090909090909
6790b6f261dfb25e215bd37c,eSIM France 10GB &amp; 15 Days,10000 MB,15 Days,11.98,10000.0,15,11.98,False,10000.0,11.98,1.089090909090909
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 1 Day / Daily 1GB,Unlimited 128kbps after high-speed data is used up.,1 Days,1.0899999999999999,,1,1.0899999999999999,False,,11.989999999999998,1.0899999999999999
6386134ed12efb94fc05f1fb,Europe 10 GB,10000 MB,30 Days,11.99,10000.0,30,11.99,False,10000.0,11.99,1.09
681599ea889235669e89497a,EU BASE 12GB 15D,12000 MB,15 Days,11.99,12000.0,15,11.99,False,12000.0,11.99,1.09
6869f31e709a1ddbfd440fe7,France - 10 GB - 30 Days,10000 MB,30 Days,11.99,10000.0,30,11.99,False,10000.0,11.99,1.09
5c89d6b91144d06205595375,Europe,3000 MB,15 Days,11.99,3000.0,15,11.99,False,3000.0,11.99,1.09
67f32a92d392d55306110f1a,France 500MB/Day,500 MB,2 Days,2,500.0,2,2.0,False,500.0,12.0,1.0909090909090908
66ac21966d047ed956f30520,France-eSIM-5GB-5 Days-Total,5000 MB,5 Days,4,5000.0,5,4.0,False,5000.0,12.0,1.0909090909090908
67f32a92d392d55306110f1a,Europe(30+ areas) 1GB 7Days,1000 MB,7 Days,4,1000.0,7,4.0,False,1000.0,12.0,1.0909090909090908
67e16466ddb1a2946defdd74,"eSIM, 1GB, 7 Days, Europe",1000 MB,7 Days,4,1000.0,7,4.0,False,1000.0,12.0,1.0909090909090908
640e71222097580dd4a88d0b,France eSIM 1 GB - 30 Days / Data Only,1000 MB,30 Days,4,1000.0,30,4.0,False,1000.0,12.0,1.0909090909090908
67234c91e7fe43281f91e226,France 2 GB for 15 days,2 GB,15 Days,6,2000.0,15,6.0,False,2000.0,12.0,1.0909090909090908
640e71222097580dd4a88d0b,France eSIM 2 GB - 30 Days / Data Only,2000 MB,30 Days,6,2000.0,30,6.0,False,2000.0,12.0,1.0909090909090908
640e71222097580dd4a88d0b,Travel eSIM for Europe (ZF) 2 GB - 30 Days / Data Only,2000 MB,30 Days,6,2000.0,30,6.0,False,2000.0,12.0,1.0909090909090908
66d97b236734f85a8761a32d,KOR-Europe-1000MB-7D,Fixed data plan,7 Days,6,,7,6.0,False,,12.0,1.0909090909090908
66c47261d104e43232185ad1,Europe 10GB for 30 Days,10000 MB,30 Days,12,10000.0,30,12.0,False,10000.0,12.0,1.0909090909090908
6760c58e8c8ea74873b8bca7,Europe 20 Countries 10 GB for 14 days,10000 MB,14 Days,12,10000.0,14,12.0,False,10000.0,12.0,1.0909090909090908
673159aa72d09200e94affe3,France 5GB 30Days,5000 MB,30 Days,12,5000.0,30,12.0,False,5000.0,12.0,1.0909090909090908
640e71222097580dd4a88d0b,France eSIM 5 GB - 30 Days / 100 Mins Local Calls,5000 MB,30 Days,12,5000.0,30,12.0,False,5000.0,12.0,1.0909090909090908
640e71222097580dd4a88d0b,Europe eSIM 5 GB - 30 Days / 100 Mins Local Calls,5000 MB,30 Days,12,5000.0,30,12.0,False,5000.0,12.0,1.0909090909090908
66ac21966d047ed956f30520,Europe - 39 Countries-3GB-15 Days-Total,3000 MB,15 Days,12,3000.0,15,12.0,False,3000.0,12.0,1.0909090909090908
6809c2333db6ecdf6272bc41,France 5 GB 30 Days,5000 MB,30 Days,12,5000.0,30,12.0,False,5000.0,12.0,1.0909090909090908
602194fd4b7cb92caf6ffad3,Regional Europe - 30 Days - 5 GB,5000 MB,30 Days,12,5000.0,30,12.0,False,5000.0,12.0,1.0909090909090908
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 30 Days / Total 10GB,Unlimited 128kbps after high-speed data is used up.,30 Days,12.04,,30,12.04,False,,12.04,1.0945454545454545
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 20 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,20 Days,12.04,,20,12.04,False,,12.04,1.0945454545454545
6893406fad0c5ce27be2e9bd,Europe eSIM,10GB,30 Days,12.05,10000.0,30,12.05,False,10000.0,12.05,1.0954545454545455
6111c0893bead6451dd9ce51,Europe 12GB 30Days,12000 MB,30 Days,12.09,12000.0,30,12.09,False,12000.0,12.09,1.0990909090909091
602194ac4b7cb92caf6ffad0,Global eSIM,3GB of 3G/4G/LTE internet,30 Days,12.12,3000.0,30,12.12,False,3000.0,12.12,1.1018181818181818
656073451f0926ec7caa444f,Regional Extended Europe - 7 Days - 1 GB,1000 MB,7 Days,4.04,1000.0,7,4.04,False,1000.0,12.120000000000001,1.1018181818181818
5d26d237082986423eab74a0,Europe 1 GB 7 Days,1000 MB,7 Days,4.05,1000.0,7,4.05,False,1000.0,12.149999999999999,1.1045454545454545
6792061a96f9d33acf3046d4,Europe (42) 1GB 7Days,1000 MB,7 Days,4.05,1000.0,7,4.05,False,1000.0,12.149999999999999,1.1045454545454545
621474082e011dca5e3ebd1f,France 1GB,1000 MB,7 Days,4.05,1000.0,7,4.05,False,1000.0,12.149999999999999,1.1045454545454545
68119883d6e74fc935f6b9d7,France 1GB for 5 Days,Unthrottled 5G / 4G LTE data speeds,5 Days,4.08,,5,4.08,False,,12.24,1.1127272727272728
6747c8e603e7509b3dc0bfc3,3GB/30 Days Europe Region eSIM,3000 MB,30 Days,12.35,3000.0,30,12.35,False,3000.0,12.35,1.1227272727272728
663a1a4b5fddf2d5b402906b,France eSIM 15 GB - 15 Days,15000 MB,15 Days,12.35,15000.0,15,12.35,False,15000.0,12.35,1.1227272727272728
663a1a4b5fddf2d5b402906b,Global One Year eSIM 5 GB - 365 Days,5000 MB,365 Days,12.35,5000.0,365,12.35,False,5000.0,12.35,1.1227272727272728
67d42f6255619141b6762338,Europe (34 countries) 30GB/15 days,30000 MB,15 Days,12.39,30000.0,15,12.39,False,30000.0,12.39,1.1263636363636365
67d42f6255619141b6762338,"Europe 31 countries, 20GB",20000 MB,30 Days,12.39,20000.0,30,12.39,False,20000.0,12.39,1.1263636363636365
67d42f6255619141b6762338,"Global 61 countries, 10GB",10000 MB,15 Days,12.39,10000.0,15,12.39,False,10000.0,12.39,1.1263636363636365
6627986cc0a5b22838c8b741,,5000 MB,30 Days,12.39,5000.0,30,12.39,False,5000.0,12.39,1.1263636363636365
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 3 Days 1GB/Day,1000 MB,3 Days,3.1,1000.0,3,3.1,False,1000.0,12.4,1.1272727272727272
6764f0cca7e04a963bb3a185,10GB eSIM Data For  30 Days in  Europe,10000 MB,30 Days,12.44,10000.0,30,12.44,False,10000.0,12.44,1.1309090909090909
63760bdc4e2b1c13f365b600,Europe B 3GB 10Day,Reduced to 128kbps after a total of 3GB,10 Days,6.23,3000.0,10,6.23,False,3000.0,12.46,1.1327272727272728
63760bdc4e2b1c13f365b600,Europe H 1GB/Daily 10Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",10 Days,6.23,1000.0,10,6.23,True,10000.0,12.46,1.1327272727272728
63760bdc4e2b1c13f365b600,Europe B 500MB/Daily 7Day,Reduced to 128kbps after 500MB per day to 128kbps,7 Days,6.23,500.0,7,6.23,True,3500.0,12.46,1.1327272727272728
63c9055d1fddfcd02ef84f69,France 20GB,20000 MB,60 Days,12.47,20000.0,60,12.47,False,20000.0,12.47,1.1336363636363638
6875cc9ee40f4fd4c110ce88,France - 15 Days/Total 10GB,10000 MB,15 Days,12.48,10000.0,15,12.48,False,10000.0,12.48,1.1345454545454545
63c52208de7c07fba95ec104,Global Explorer XL - 30 Days - 3 GB (137 countries),3000 MB,30 Days,12.489999999999998,3000.0,30,12.489999999999998,False,3000.0,12.489999999999998,1.1354545454545453
6386134ed12efb94fc05f1fb,Europe USA 10+2 GB FREE,12000 MB,30 Days,12.49,12000.0,30,12.49,False,12000.0,12.49,1.1354545454545455
66ac21966d047ed956f30520,Europe - 39 Countries-3GB-30 Days-Total,3000 MB,30 Days,12.5,3000.0,30,12.5,False,3000.0,12.5,1.1363636363636365
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 5 Days / Total 3GB,3000 MB,5 Days,4.17,3000.0,5,4.17,False,3000.0,12.51,1.1372727272727272
6373892077821f1076f2e83a,Europe+ 5GB - 10 Days,5000 MB,10 Days,6.29,5000.0,10,6.29,False,5000.0,12.58,1.1436363636363636
659fbea879f1e6c5568353ba,France 20GB 30Days,20000 MB,30 Days,12.58,20000.0,30,12.58,False,20000.0,12.58,1.1436363636363636
6373892077821f1076f2e83a,Europe+ 10GB - 30 Days,10000 MB,30 Days,12.59,10000.0,30,12.59,False,10000.0,12.59,1.1445454545454545
656073451f0926ec7caa444f,Local France - 30 Days - 5 GB,5000 MB,30 Days,12.59,5000.0,30,12.59,False,5000.0,12.59,1.1445454545454545
6373892077821f1076f2e83a,France 5GB - 90 Days,5000 MB,90 Days,12.59,5000.0,90,12.59,False,5000.0,12.59,1.1445454545454545
6373892077821f1076f2e83a,Global 3GB - 15 Days,3000 MB,15 Days,12.59,3000.0,15,12.59,False,3000.0,12.59,1.1445454545454545
5c6df152447a286186dea121,,10000 MB,7 Days,6.3,10000.0,7,6.3,False,10000.0,12.6,1.1454545454545455
5d26d237082986423eab74a0,France 3 GB 10 Days,3000 MB,10 Days,6.3,3000.0,10,6.3,False,3000.0,12.6,1.1454545454545455
663a2caf5fddf2d5b402fd46,2 GB - 15 Days,2 GB,15 Days,6.3,2000.0,15,6.3,False,2000.0,12.6,1.1454545454545455
6271ccfff446fdedf3ef9a00,Regional Europe + Balkans - 15 Days - 2 GB,2GB,15 Days,6.3,2000.0,15,6.3,False,2000.0,12.6,1.1454545454545455
663a2caf5fddf2d5b402fd46,12 GB - 15 days,12000 MB,15 Days,12.6,12000.0,15,12.6,False,12000.0,12.6,1.1454545454545455
6645ebd70ee8bdf7b1b24ed2,Europe+,5000 MB,30 Days,12.6,5000.0,30,12.6,False,5000.0,12.6,1.1454545454545455
675932492a67cac0f31af1af,Global 3GB Data 30Days,3000 MB,30 Days,12.61,3000.0,30,12.61,False,3000.0,12.61,1.1463636363636363
63760bdc4e2b1c13f365b600,Europe A 1GB/Daily 5Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",5 Days,4.23,1000.0,5,4.23,True,5000.0,12.690000000000001,1.1536363636363638
63760bdc4e2b1c13f365b600,Europe B 500MB/Daily 15Day,Reduced to 128kbps after 500MB per day to 128kbps,15 Days,12.7,500.0,15,12.7,True,7500.0,12.7,1.1545454545454545
65fd5b85efc7ee1e3444055a,France 5G 30 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,30 Days,12.7,,30,12.7,False,,12.7,1.1545454545454545
