provider,provider_id,provider_slug,plan_title,capacity,period,price,price_usd_promo,price_usd_base,promo_zero_any,base_zero_any,coverage_count,scope_pref,plan_id
Roamify,663a1a4b5fddf2d5b402906b,roamify,France eSIM 3 GB - 15 Days,3000 MB,15 Days,3.8,3.8,4.0,False,False,1,0,68c8930ffd7fabd3fefc47fa
Driffle eSIM,66c47261d104e43232185ad1,driffle,Europe 2GB for 15 Days,2000 MB,15 Days,4.0,,4.0,False,False,0,1,68a8a201bb78507dd90397ec
alodata,67f7ef2af6193863e84220a1,alodata,eSIM 2GB for 15 Days in France,2000 MB,15 Days,3.2,3.2,4.0,False,False,0,0,68c1fd949c3a9b004e8ca7f0
alodata,67f7ef2af6193863e84220a1,alodata,eSIM 2GB for 15 Days in Europe Lite,2000 MB,15 Days,3.2,3.2,4.0,False,False,0,1,68c1fd969c3a9b004e8cc22d
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 3 Days 2GB/Day,2000 MB/day,3 Days,3.6,3.6,4.0,False,False,1,2,68c867731c43a850e7c30296
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 1GB 7Days,1000 MB,7 Days,4.0,,4.0,False,False,0,1,68a8a356bb78507dd9084c95
Eskimo eSIM,658542de5131ef287a24cf6f,eskimo,France 1GB,1000 MB,730 Days,0.0,0.0,4.0,True,False,0,0,68b155f65b82ba2a963c57fe
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (42) 1GB/Day,1000 MB,1 Days,3.6,3.6,4.0,False,False,1,1,68be5c4ca65e2c6a86daf0ca
Jetpac,656ef630e60950c9a706e6ff,jetpac,Global 1GB,1000 MB,4 Days,1.0,1.0,4.0,False,False,4,2,68be8502d6e3468a271775c7
Jetpac,656ef630e60950c9a706e6ff,jetpac,France 1GB,1000 MB,4 Days,1.0,1.0,4.0,False,False,4,0,68be8502d6e3468a27177bdb
alodata,67f7ef2af6193863e84220a1,alodata,eSIM Unlimited for 1 Day in Europe Lite,1000 MB,1 Days,3.2,3.2,4.0,False,False,0,1,68c1fd969c3a9b004e8cc83a
alodata,67f7ef2af6193863e84220a1,alodata,eSIM Unlimited for 1 Day in Europe+,1000 MB,1 Days,3.2,3.2,4.0,False,False,0,1,68c1fd969c3a9b004e8cdb36
Keep On Roaming,66d97b236734f85a8761a32d,keep-on-roaming,KOR-FR-1000MB-7D,1000 MB,7 Days,4.0,,4.0,False,False,0,0,68c4be728775cc02b83e2e2a
GlobaleSIM,5e8d7bfe206f3b3af9d16058,globalesim,France,1000 MB,7 Days,3.6,3.6,4.0,False,False,0,0,68c6c15484653e884341e1db
Gaza Online,67e16466ddb1a2946defdd74,gazaonline,"eSIM, 1GB, 7 Days, Europe",1000 MB,7 Days,4.0,,4.0,False,False,0,1,68c75e7cb9cb75f9058711e3
mobineX,663a2caf5fddf2d5b402fd46,mobinex,1 GB - 7 Days,1000 MB,7 Days,3.6,3.6,4.0,False,False,0,0,68c77a0f2468ddd077915096
mobineX,663a2caf5fddf2d5b402fd46,mobinex,1 GB - 3 days,1000 MB,3 Days,3.6,3.6,4.0,False,False,0,0,68c77a122468ddd077918f60
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),1000 MB/day,1 Days,3.8,3.8,4.0,False,False,0,2,68c797c930b8084fddce3fa1
ETravelSim,640e71222097580dd4a88d0b,etravelsim,France eSIM 1 GB - 30 Days / Data Only,1000 MB,30 Days,4.0,,4.0,False,False,1,0,68c806e7a052e0b19f9282eb
Breeze,6645ebd70ee8bdf7b1b24ed2,breeze,France,1000 MB,1 Days,3.6,3.6,4.0,False,False,0,0,68c89330fd7fabd3fefd071a
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-500MB-7 Days-Daily,500 MB/day,7 Days,4.0,,4.0,False,False,0,0,68baada798ac519469ac4a42
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 7 Days / Daily 500MB,500 MB/day,7 Days,3.0,3.0,4.0,False,False,3,1,68c72577418c34d5c8ab12d6
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 15 Days/Total 3GB,3000 MB,15 Days,4.038118572019312,,4.038118572019312,False,False,1,0,68bfdb578525b2c8ebf5d176
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,France 3GB 7Day,3000 MB,7 Days,4.04,,4.04,False,False,0,0,68c89208fd7fabd3fefb8be1
airdatalink,669ecc2324128bc08c341abe,airdatalink,Essential Europe Daily Plan eSIM,500 MB/day,5 Days,3.840655229983641,3.840655229983641,4.042794978930148,False,False,1,1,68c396696f9d23f90b81f079
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Sim Card for France - 5GB - 30 Days,5000 MB,30 Days,4.06,,4.06,False,False,0,0,68c869401c43a850e7c7cafc
thirr.com,681599ea889235669e89497a,thirr,EU PLUS 1GB 15D,1000 MB,15 Days,4.092328630000001,,4.092328630000001,False,False,0,0,68c467be1ef7fc4ab16be9bc
MTX Connect,5c6df52a447a286186dea1db,mtx-connect,OPTIMAL DAILY,350 MB,1 Days,4.092328630000001,,4.092328630000001,False,False,0,0,68a89eb7bb78507dd9f66b64
mobineX,663a2caf5fddf2d5b402fd46,mobinex,3 GB - 7 days,3000 MB,7 Days,3.69,3.69,4.1,False,False,0,0,68c77a122468ddd07791937e
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 10 Days 500MB/Day,500 MB/day,10 Days,3.69,3.69,4.1,False,False,1,1,68c867741c43a850e7c33170
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 300MB/Day,300 MB/day,5 Days,4.1,,4.1,False,False,0,1,68a8a358bb78507dd90869ce
Manet Travel,6271ccfff446fdedf3ef9a00,manet,Regional Europe - 30 Days - 3 GB,3000 MB,30 Days,4.1040545,,4.1040545,False,False,0,1,68c867bb1c43a850e7c393d5
Manet Travel,6271ccfff446fdedf3ef9a00,manet,Regional Europe + Balkans - 7 Days - 1 GB,1000 MB,7 Days,4.1040545,,4.1040545,False,False,0,1,68c867bb1c43a850e7c38fd0
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 30 Days 3GB,3000 MB,30 Days,3.7,3.7,4.11,False,False,1,2,68c867731c43a850e7c2e6e9
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 30 Days / Total 3GB,3000 MB,30 Days,3.13,3.13,4.13,False,False,1,0,68c72566418c34d5c8a9eaba
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,France 3GB 10Day,3000 MB,10 Days,4.13,,4.13,False,False,0,0,68c89208fd7fabd3fefb8be4
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Unlimited,0 MB,1 Days,3.13,3.13,4.13,False,False,1,1,68c72573418c34d5c8aacde5
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 3 Days/Total 3GB,3000 MB,3 Days,4.131665720405859,,4.131665720405859,False,False,1,1,68bfdb568525b2c8ebf5c5c8
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,15Day 3GB Data For  France in  Unthrottled,3221 MB,15 Days,3.74,3.74,4.16,False,False,0,0,68c27de5d67509eadbfd98ab
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 15 Days/Total 3GB,3000 MB,15 Days,4.162848103201376,,4.162848103201376,False,False,1,1,68bfdb518525b2c8ebf57c18
Textr eSIM,63c9055d1fddfcd02ef84f69,textr,Europe 3GB,3000 MB,30 Days,4.17,,4.17,False,False,0,1,68c88441d6f1c413da43cbda
eSIM Prime,68a99855f4b71e31b8711ba0,esimprime,France 3GB 15 days,3000 MB,15 Days,3.98,3.98,4.19,False,False,1,0,68c21b6d175b97932522ecaa
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 5GB/Day,5000 MB,1 Days,4.2,,4.2,False,False,0,0,68a8a359bb78507dd9087522
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 3GB 15Days,3000 MB,15 Days,4.2,,4.2,False,False,0,0,68a8a356bb78507dd9084f17
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 5GB 3Day,5000 MB,3 Days,4.23,,4.23,False,False,1,1,68c89200fd7fabd3fefb5016
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 5GB 10Day,5000 MB,10 Days,4.23,,4.23,False,False,1,1,68c89201fd7fabd3fefb653e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 3GB 15Day,3000 MB,15 Days,4.23,,4.23,False,False,1,1,68c891fefd7fabd3fefb009f
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 3GB 30Day,3000 MB,30 Days,4.23,,4.23,False,False,1,1,68c89200fd7fabd3fefb450e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 2GB/Daily 3Day,2000 MB/day,3 Days,4.23,,4.23,False,False,1,1,68c89200fd7fabd3fefb3e67
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B 1GB/Daily 3Day,1000 MB/day,3 Days,4.23,,4.23,False,False,1,1,68c891f5fd7fabd3fefa19e8
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe C 1GB/Daily 3Day,1000 MB/day,3 Days,4.23,,4.23,False,False,1,1,68c891f9fd7fabd3fefae668
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 1GB/Daily 5Day,1000 MB/day,5 Days,4.23,,4.23,False,False,1,1,68c891fefd7fabd3fefb0f65
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 500MB/Daily 7Day,500 MB/day,7 Days,4.23,,4.23,False,False,1,1,68c891fefd7fabd3fefb0c0f
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 5 Days 1GB/Day,1000 MB/day,5 Days,3.82,3.82,4.24,False,False,1,2,68c867711c43a850e7c2cc01
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 7 Days/Daily 500MB,500 MB/day,7 Days,4.27978203868456,,4.27978203868456,False,False,1,0,68bfdb578525b2c8ebf5d476
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 30 Days / Total 3GB,3000 MB,30 Days,3.2800000000000002,3.2800000000000002,4.28,False,False,3,1,68c72574418c34d5c8aaf47c
airdatalink,669ecc2324128bc08c341abe,airdatalink,France eSIM,3000 MB,30 Days,4.066576125865032,4.066576125865032,4.280606448278981,False,False,1,0,68c3966a6f9d23f90b81fb7c
airdatalink,669ecc2324128bc08c341abe,airdatalink,Essential Europe Daily Plan eSIM,1000 MB/day,5 Days,4.066576125865032,4.066576125865032,4.280606448278981,False,False,1,1,68c396696f9d23f90b81eda9
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-5GB-7 Days-Total,5000 MB,7 Days,4.3,,4.3,False,False,0,0,68baada798ac519469ac4b41
mobineX,663a2caf5fddf2d5b402fd46,mobinex,Unlimited Gold,5000 MB,1 Days,3.87,3.87,4.3,False,False,0,0,68c77a132468ddd07791c585
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,France 3GB 15Day,3000 MB,15 Days,4.3,,4.3,False,False,0,0,68c89208fd7fabd3fefb8be7
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Europe (42 areas)- 1GB - 7 Days,1000 MB,7 Days,4.3,,4.3,False,False,0,1,68c869401c43a850e7c7c0c0
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 10 Days 3GB,3000 MB,10 Days,3.88,3.88,4.31,False,False,1,2,68c867711c43a850e7c2bff7
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM EUROPE 3GB 30Days Economy,3000 MB,30 Days,4.197040649100001,4.197040649100001,4.3268460300000005,False,False,0,1,68bff4d7a924d9c70e0df0c6
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [33 Countries] 10 Days 500MB/Day,500 MB/day,10 Days,3.9,3.9,4.33,False,False,1,1,68c867681c43a850e7c21704
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 7 Days 5GB,5000 MB,7 Days,3.93,3.93,4.37,False,False,1,2,68c867711c43a850e7c2c103
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 7 Days / Total 3GB,3000 MB,7 Days,3.37,3.37,4.37,False,False,1,1,68c72572418c34d5c8aa9f0c
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 7 Days 3GB,3000 MB,7 Days,3.94,3.94,4.38,False,False,1,1,68c867741c43a850e7c31f14
Snap eSIM,689d5b0cd5589d4f71cf9559,snapesim,France 3GB 15 days,3000 MB,15 Days,4.39,,4.39,False,False,1,0,68ac90d2a2e3c49e950b4412
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 3GB 30Days,3000 MB,30 Days,4.4,,4.4,False,False,0,0,68a8a356bb78507dd9084f19
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 2GB/Day,2000 MB/day,2 Days,4.4,,4.4,False,False,0,0,68a8a359bb78507dd9087514
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 5 Days / Daily 1GB,1000 MB/day,5 Days,3.4000000000000004,3.4000000000000004,4.4,False,False,1,0,68c72566418c34d5c8a9eaa8
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 500MB/Day,500 MB/day,3 Days,4.4,,4.4,False,False,0,1,68a8a358bb78507dd9086870
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 7 Days/Daily 500MB,500 MB/day,7 Days,4.404511569866624,,4.404511569866624,False,False,1,1,68bfdb528525b2c8ebf5877c
Supera link,66fb8684e6cdd578fe555fdc,superalink,Global 146 Countries - 500MB/day,500 MB,1 Days,3.76,3.76,4.42,False,False,1,2,68c893a9fd7fabd3fefd4d51
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,France 5GB,5000 MB,30 Days,4.448011806391509,,4.448011806391509,False,False,0,0,68bef588c338aabe6a44269b
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 3 Days / Daily 2GB,2000 MB/day,3 Days,3.4699999999999998,3.4699999999999998,4.47,False,False,1,0,68c72567418c34d5c8a9eafc
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 5GB 5Day,5000 MB,5 Days,4.48,,4.48,False,False,1,1,68c89200fd7fabd3fefb5099
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 5GB 15Day,5000 MB,15 Days,4.48,,4.48,False,False,1,1,68c89201fd7fabd3fefb6550
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 3GB 30Day,3000 MB,30 Days,4.48,,4.48,False,False,1,1,68c891fefd7fabd3fefb0119
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 2GB/Daily 3Day,2000 MB/day,3 Days,4.48,,4.48,False,False,1,1,68c891fffd7fabd3fefb12bb
Blazing eSIM,6790b6f261dfb25e215bd37c,blazingesim,eSIM France 1GB &amp; 7 Days,1000 MB,7 Days,4.48,,4.48,False,False,0,0,68a8a2dabb78507dd9067cc1
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 1GB/Daily 7Day,1000 MB/day,7 Days,4.48,,4.48,False,False,1,1,68c89201fd7fabd3fefb6292
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B Unlimited 1Day,0 MB,1 Days,4.48,,4.48,False,False,1,1,68c891f4fd7fabd3fefa0248
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 5 Days/Total 3GB,3000 MB,5 Days,4.482467526855414,,4.482467526855414,False,False,1,1,68bfdb568525b2c8ebf5c341
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 5G 49 Destinations 1 Day / Daily 3GB,3000 MB/day,1 Days,3.49,3.49,4.49,False,False,1,1,68c72573418c34d5c8aae1e7
MobiMatter,6386134ed12efb94fc05f1fb,mobimatter,France 3 GB,3000 MB,30 Days,4.49,,4.49,False,False,0,0,68c868451c43a850e7c618e0
Monty eSIM,648ad56367000ad251f95680,monty-esim,Europe+,3000 MB,30 Days,4.49,,4.49,False,False,0,1,68c8929ffd7fabd3fefbd532
MobiMatter,6386134ed12efb94fc05f1fb,mobimatter,Europe 2 GB,2000 MB,15 Days,4.49,,4.49,False,False,1,1,68c868451c43a850e7c62086
easySim,65bef1401c656f6234208976,easysim,Europe 1GB 7day bundle with roaming,1000 MB,7 Days,4.49,,4.49,False,False,0,1,68b0d7793df378710c92c52c
BetterRoaming,656073451f0926ec7caa444f,betterroaming,Regional Extended Europe - 7 Days - 1 GB,1000 MB,7 Days,4.04,4.04,4.49,False,False,0,1,68c0e1db22f6d54367f57278
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 5G 49 Destinations 3 Days / Daily 1GB,1000 MB/day,3 Days,3.49,3.49,4.49,False,False,1,1,68c72572418c34d5c8aaa993
Giga.Tel,67d42f6255619141b6762338,gigatel,"USA and Europe 43 countries, 1 Day, 1GB /day",1000 MB,1 Days,3.59,3.59,4.49,False,False,0,1,68c88702d6f1c413da46054d
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (49 Destinations) - 1 Day/Unlimited,0 MB,1 Days,4.490263122554293,,4.490263122554293,False,False,1,1,68bfdb508525b2c8ebf5514f
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,Europe  (33 Countries) 10GB/day for,10000 MB,1 Days,1.5,1.5,4.5,False,False,0,1,68c68101e01d377b0ee07cb6
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-5GB-10 Days-Total,5000 MB,10 Days,4.5,,4.5,False,False,0,0,68baada798ac519469ac4b46
esimzon,675932492a67cac0f31af1af,esimzon,France 5GB 30Days,5000 MB,30 Days,4.37,4.37,4.5,False,False,0,0,68c6a7e889404b8cb60a1605
Airhub,6111c0893bead6451dd9ce51,airhub,France 4GB 30 Days,4000 MB,30 Days,4.18,4.18,4.5,False,False,0,0,68c6a54a89404b8cb6054ca2
Instabridge,643fbeb179777aa7ebe1e0f6,instabridge,3 GB France eSIM Mobile Data Plan,3000 MB,15 Days,3.6,3.6,4.5,False,False,0,0,68a8a031bb78507dd9fc4bc9
Monty eSIM,648ad56367000ad251f95680,monty-esim,Europe,3000 MB,30 Days,4.5,,4.5,False,False,0,1,68c8929ffd7fabd3fefbd565
Monty eSIM,648ad56367000ad251f95680,monty-esim,France,3000 MB,30 Days,4.5,,4.5,False,False,0,0,68c8929ffd7fabd3fefbd588
Roamify,663a1a4b5fddf2d5b402906b,roamify,Balkans eSIM 3 GB - 15 Days,3000 MB,15 Days,4.28,4.28,4.5,False,False,1,0,68c8930cfd7fabd3fefc071d
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe eSIM 3 GB - 10 Days,3000 MB,10 Days,4.28,4.28,4.5,False,False,1,1,68c8930efd7fabd3fefc220f
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe &amp; United States eSIM 3 GB - 10 Days,3000 MB,10 Days,4.28,4.28,4.5,False,False,1,1,68c8930ffd7fabd3fefc3ab2
Roamify,663a1a4b5fddf2d5b402906b,roamify,France eSIM 3 GB - 30 Days,3000 MB,30 Days,4.28,4.28,4.5,False,False,1,0,68c8930ffd7fabd3fefc4801
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-2GB-3 Days-Daily,2000 MB/day,3 Days,4.5,,4.5,False,False,0,0,68baada798ac519469ac4a9c
RedteaGO,5d16f93191d4f93192b3349c,redtea,Europe (37 countries),2000 MB,90 Days,4.28,4.28,4.5,False,False,0,1,68bab972ed9709269b1f9301
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (34) 2GB/Day,2000 MB,1 Days,4.05,4.05,4.5,False,False,1,1,68be5c4ba65e2c6a86daddc0
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,Europe  (33 Countries) 2GB/day for,2000 MB,1 Days,1.5,1.5,4.5,False,False,0,1,68c68101e01d377b0ee07ab6
KnowRoaming,5d26d237082986423eab74a0,knowroaming,Europe 1 GB 7 Days,1000 MB,7 Days,4.05,4.05,4.5,False,False,0,1,68a89ed2bb78507dd9f6e4a8
ConnectedYou,6809c2333db6ecdf6272bc41,connectedyou,France 1 GB 30 Days,1000 MB,30 Days,3.6,3.6,4.5,False,False,0,0,68ab5a4dfd42c1142eb5c74d
ConnectedYou,6809c2333db6ecdf6272bc41,connectedyou,Europe 1GB 30 Days,1000 MB,30 Days,3.6,3.6,4.5,False,False,0,1,68ab5a4dfd42c1142eb5cb0f
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (42) 1GB 7Days,1000 MB,7 Days,4.05,4.05,4.5,False,False,1,1,68be5c49a65e2c6a86dab9a1
Nesa,6792061a96f9d33acf3046d4,nesa,Europe &amp; Morocco (42) 1GB/Day,1000 MB,1 Days,4.05,4.05,4.5,False,False,1,1,68be5c4ba65e2c6a86daebcc
eSIMo,667183eb07b54f361a880c5a,esimo,Europe 1GB,1000 MB,7 Days,3.83,3.83,4.5,False,False,0,1,68c49f1ce9a69e4fc3374495
MobileSIM,67234c91e7fe43281f91e226,mobilesim,France 1 GB for 7 days,1000 MB,7 Days,4.5,,4.5,False,False,0,0,68c58010552f140f5209b79d
Airalo,5d663d552a89717945a0d26d,airalo,EUconnect - 1 GB,1000 MB,7 Days,3.83,3.83,4.5,False,False,0,0,68c75c05b9cb75f90582331a
Airalo,5d663d552a89717945a0d26d,airalo,Élan - 1 GB,1000 MB,7 Days,3.83,3.83,4.5,False,False,0,0,68c75c07b9cb75f905824821
Gaza Online,67e16466ddb1a2946defdd74,gazaonline,"eSIM, Unlimited, 1 Day, Europe",1000 MB,1 Days,4.5,,4.5,False,False,0,1,68c75e7cb9cb75f905871744
SimOptions,621474082e011dca5e3ebd1f,simoptions,France 1GB,1000 MB,7 Days,4.05,4.05,4.5,False,False,0,0,68c7bf85fc430c8498619acf
Nomad,602194fd4b7cb92caf6ffad3,nomad,Local France - 7 Days - 1 GB,1000 MB,7 Days,1.5,1.5,4.5,False,False,0,0,68c7e8be909a700334530540
ETravelSim,640e71222097580dd4a88d0b,etravelsim,Travel eSIM for Europe (ZF) 1 GB - 30 Days / Data Only,1000 MB,30 Days,4.5,,4.5,False,False,1,1,68c806e8a052e0b19f92917e
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Global (108 Destinations) - 7 Days/Total 1GB,1000 MB,7 Days,4.505854313952051,,4.505854313952051,False,False,1,2,68bfdb508525b2c8ebf56af6
Monty eSIM,648ad56367000ad251f95680,monty-esim,France,1000 MB/day,3 Days,4.53,,4.53,False,False,0,0,68c8929ffd7fabd3fefbd5a8
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 30 Days/Total 3GB,3000 MB,30 Days,4.537036696747567,,4.537036696747567,False,False,1,0,68bfdb578525b2c8ebf5d122
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 3 Days / Total 5GB,5000 MB,3 Days,3.5599999999999996,3.5599999999999996,4.56,False,False,3,1,68c72572418c34d5c8aa92a2
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 5 Days / Daily 1GB,1000 MB/day,5 Days,3.5599999999999996,3.5599999999999996,4.56,False,False,3,1,68c72573418c34d5c8aac9d5
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 5 Days / Daily 500MB,500 MB/day,5 Days,3.5599999999999996,3.5599999999999996,4.56,False,False,1,1,68c72573418c34d5c8aae16a
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 10 Days 5GB,5000 MB,10 Days,4.11,4.11,4.57,False,False,1,2,68c867711c43a850e7c2c146
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,Europe  (33 Countries) 1GB/day for,1000 MB/day,3 Days,1.5999999999999996,1.5999999999999996,4.6,False,False,0,1,68c68101e01d377b0ee079d6
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (49 Destinations) - 7 Days/Total 3GB,3000 MB,7 Days,4.607197058037477,,4.607197058037477,False,False,1,1,68bfdb4f8525b2c8ebf54119
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 5G 49 Destinations 5 Days / Daily 500MB,500 MB/day,5 Days,3.6100000000000003,3.6100000000000003,4.61,False,False,1,1,68c72573418c34d5c8aac499
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 3 Days / Daily 2GB,2000 MB/day,3 Days,3.63,3.63,4.63,False,False,3,1,68c72574418c34d5c8aaef75
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,EU 36 5GB,5000 MB,30 Days,4.647474219234178,,4.647474219234178,False,False,0,0,68bef58cc338aabe6a444fa6
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 30 Days/Total 3GB,3000 MB,30 Days,4.669561823628509,,4.669561823628509,False,False,1,1,68bfdb518525b2c8ebf579d8
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 7 Days 5GB,5000 MB,7 Days,4.2,4.2,4.67,False,False,1,2,68c867731c43a850e7c31036
GoMoWorld,655c9ea51f0926ec7c37def1,gomoworld,France,4000 MB,7 Days,2.3334481300000003,2.3334481300000003,4.678622130000001,False,False,1,0,68a8a077bb78507dd9fd1b64
thirr.com,681599ea889235669e89497a,thirr,FR 3GB 7D,3000 MB,7 Days,4.678622130000001,,4.678622130000001,False,False,0,0,68c467be1ef7fc4ab16be216
GoMoWorld,655c9ea51f0926ec7c37def1,gomoworld,Europe (incl UK and Switzerland),2500 MB,7 Days,2.3334481300000003,2.3334481300000003,4.678622130000001,False,False,1,1,68a8a077bb78507dd9fd1ac4
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 3 Days 2GB/Day,2000 MB/day,3 Days,4.22,4.22,4.69,False,False,1,2,68c867711c43a850e7c2c35e
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Europe Explorer (Stand w'Ukraine) - 3 Days - 1 GB (39 countries),1000 MB,3 Days,0.1900000000000004,0.1900000000000004,4.69,False,False,0,1,68c84cc79bf54bb0506164c9
Truphone,5c89d6ab1144d06205595374,truphone,PrePaid Data 1GB 1-Day Local,1000 MB,1 Days,4.2213132,4.2213132,4.690348,False,False,0,0,68c8912bfd7fabd3fef92a4e
eSIM.sm,65aa0df15b71971c8cb28801,esimsm,3GB 10 days - France,3000 MB,10 Days,4.7,,4.7,False,False,0,0,68aecf355494f01dbc9895b2
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 1GB/Day,1000 MB/day,4 Days,4.7,,4.7,False,False,0,0,68a8a359bb78507dd90872b8
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM France 3GB 30Days Economy,3000 MB,30 Days,4.583759841700001,4.583759841700001,4.725525610000001,False,False,0,0,68bff4d7a924d9c70e0dead5
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM Unlimited Plus 1 Day France,2000 MB,1 Days,4.583759841700001,4.583759841700001,4.725525610000001,False,False,0,0,68bff4d2a924d9c70e0dc1e6
