plan_id,provider_id,provider_name,plan_name,data_mb,validity_days,data_cap_per,usd_price,usd_promo_price,scope,raw_coverages,new_user_only,can_top_up,tethering,countries
6925b0419cf6c730ab22e74b,68b5073e7deca5e79fd665bb,Wiiline,eSIM Plan - Europe 33 Countries - 30 Days Unlimited,1000,30,day,35.0,31.5,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf600caad49ca94f033,66ac21966d047ed956f30520,iRoamly,Global ( 148 Countries)-500MB-7 Days-Daily,500,7,day,35.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6932a5017e3ca2a51ee2ba48,663a1a4b5fddf2d5b402906b,Roamify,Europe eSIM Unlimited Data - 15 Days,0,15,,35.0,33.25,local,[],False,False,True,"[""czechia"", ""germany"", ""austria""]"
6932a5017e3ca2a51ee2ba4c,663a1a4b5fddf2d5b402906b,Roamify,Europe Sprint eSIM Unlimited Data - 20 Days,0,20,,35.0,33.25,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6932a5017e3ca2a51ee2ba61,663a1a4b5fddf2d5b402906b,Roamify,Europe &amp; United States eSIM Unlimited Data - 15 Days,0,15,,35.0,33.25,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6932a5017e3ca2a51ee2ba88,663a1a4b5fddf2d5b402906b,Roamify,Germany eSIM Unlimited Data - 20 Days,0,20,,35.0,33.25,local,[],False,False,True,"[""germany""]"
68ef689eec150ed1688f4503,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 20 Days / Daily 2GB,2000,20,day,35.31,34.31,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69296b983c05467be9471156,6764f0cca7e04a963bb3a185,eSIMCard,"eSIM, 100GB, 31 Days, Svalbard and Jan Mayen Islands, Unthrottled",100000,31,,35.41,31.868999999999996,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1db26,67d42f6255619141b6762338,Giga.Tel,"Global 61 countries, 30GB",30000,7,,35.49,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d6da9e622eb11f9165227b,6579951a2ab42e58d53befcd,Esimatic,Germany,1000,15,day,35.49,31.941000000000003,local,[],False,True,True,"[""germany""]"
68d9b72b7ee5f8541c79efa9,6760c58e8c8ea74873b8bca7,LinkeSIM,Europe 40 + USA 20 GB for 30 days,20000,30,,35.5,,local,[],False,False,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691fcdc0374ee93c0d6bd2ff,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 14 days,10000,14,,35.5,31.95,local,[],False,True,,"[""germany""]"
68dbaf4542529768fc9eb8ad,6111c0893bead6451dd9ce51,Airhub,Germany unlimited data 15 Days,5000,15,day,35.5,33.015,local,[],False,False,False,"[""germany""]"
693242ba48acd5d08466e68a,663a2caf5fddf2d5b402fd46,mobineX,5 GB - 10 days,5000,10,,35.5,31.95,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dbe83f811e14b1d9ba226d,640e71222097580dd4a88d0b,ETravelSim,Europe eSIM Unlimited - 10 Days / 200 Mins Local Calls,4000,10,day,35.5,31.95,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693308c9adfd6a32589688f5,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Pro Germany 30GB 90Days Mobile Data + SMS Number,30000,90,,35.5039215,34.438803854999996,local,[],False,True,,"[""germany""]"
68dcc8f2d08bf4821b68c97f,63760bdc4e2b1c13f365b600,Yoho Mobile,Global E 2GB/Daily 7Day,2000,7,day,35.62,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f2d08bf4821b68c93a,63760bdc4e2b1c13f365b600,Yoho Mobile,Global D 1GB/Daily 20Day,1000,20,day,35.62,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8c5,63760bdc4e2b1c13f365b600,Yoho Mobile,Global C 300MB/Daily 7Day,300,7,day,35.62,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692fe547cf1eee376aa15b4b,6271ccfff446fdedf3ef9a00,Manet Travel,Regional Europe+ - 30 Days - 20 GB,20000,30,,35.6203278,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ca537203d03be575755612,60acd76e464f901c1fcceb7c,eSIMplus,Global 108 Regions | eSIM QR Code | 30 / 10GB,10000,30,,35.71298660824447,35.07066670521849,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6733adbaffe4b0eafce3,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 3 Days / Total 30GB,30000,3,,35.73,34.73,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6732adbaffe4b0eafcb7,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 30 Days / Daily 1GB,1000,30,day,35.73,34.73,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68f7a5b51a37c4b60a8c58d4,659fbea879f1e6c5568353ba,eSIMX,Europe 50GB 30Days With Calls,50000,30,,35.8,30.429999999999996,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8fb,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 1GB/Daily 30Day,1000,30,day,35.87,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f4d08bf4821b68ca7f,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe C 1GB/Daily 30Day,1000,30,day,35.87,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693379abc2faa6824b84c692,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Unlimited Plus 10 Days Europe Lite,2000,10,day,35.89970292,34.8227118324,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d609dcde847567bc68e636,67da4da6ff6041b77e7c4db1,ByteSIM,Germany 10GB/day for 10 days,10000,10,day,35.9,,local,[],False,False,True,"[""germany""]"
693379a7c2faa6824b84bebf,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Unlimited Plus 1 Day Global,2000,1,,35.95790607,34.8791688879,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ef689eec150ed1688f44ea,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 10 Days / Total 50GB,50000,10,,35.99,34.99,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dbe83e811e14b1d9ba221c,640e71222097580dd4a88d0b,ETravelSim,Travel eSIM for Europe 25 GB - 30 Days / 200 Mins Local Calls,25000,30,,35.99,32.391000000000005,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68a8a10abb78507dd9ffa541,660ea2de2f17b102e83a96f8,Saily,Europe 10GB 30 days,10000,30,,35.99,34.1905,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691c41d6ac8130ee25626161,68f2f31416dfe743e600212e,WoWo Sim,Global (125+ areas) 3GB 30Days,3000,30,,35.99,31.671200000000002,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1db2a,67d42f6255619141b6762338,Giga.Tel,"Global 61 countries, 2GB /day",2000,15,day,35.99,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d6da9f622eb11f91652435,6579951a2ab42e58d53befcd,Esimatic,Europe Lite,1000,15,day,35.99,32.391000000000005,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6917d633e36ba036f625524f,63c52208de7c07fba95ec104,GLOBAL YO,Day Plan - Europe Explorer - 2GB/Day - 15 Day,1000,15,day,35.99,34.49,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1dac9,67d42f6255619141b6762338,Giga.Tel,"Global 106 countries, 1GB /day",1000,10,day,35.99,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6936a7430902d3b7293ac3c6,63c52208de7c07fba95ec104,GLOBAL YO,Day Plan - Global Explorer 100 - 2GB/Day - 7 Day,1000,7,day,35.99,34.49,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6926d4c73712f81fb86f1029,6111c0893bead6451dd9ce51,Airhub,Global 25GB Monthly,25000,30,,36.0,33.48,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf400caad49ca94ece8,66ac21966d047ed956f30520,iRoamly,Europe - 39 Countries-20GB-15 Days-Total,20000,15,,36.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691fcdc0374ee93c0d6bd2f6,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 14 days,10000,14,,36.0,32.4,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6926655523d6d3775a5191b1,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 3 days,10000,3,,36.0,32.4,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69077807a930c70d6ca34e72,663a2caf5fddf2d5b402fd46,mobineX,5 GB - 30 days,5000,30,,36.0,32.4,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693242ba48acd5d08466e68b,663a2caf5fddf2d5b402fd46,mobineX,5 GB - 15 days,5000,15,,36.0,32.4,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693619f0b3a3acb4573fa9ba,5d663d552a89717945a0d26d,Airalo,Discover+ - 3 GB,3000,30,,36.0,30.6,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf400caad49ca94eccd,66ac21966d047ed956f30520,iRoamly,Europe - 39 Countries-2GB-15 Days-Daily,2000,15,day,36.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693180276422972262549aed,688e9599d96ecdfe09abb2cc,Roamingo,"Europe +
Turkey Unlimited for 10 days",2000,10,day,36.0,28.8,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69361c18b3a3acb4573fb589,67e16466ddb1a2946defdd74,Gaza Online,"eSIM, 2GB, 15 Days, Global",2000,15,,36.0,,local,[],False,True,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d3ac1f4d604a95b7b8ad5d,669ecc2324128bc08c341abe,airdatalink,Essential Europe Daily Plan eSIM,500,90,,36.000897716902806,34.20085283105767,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693308c9adfd6a32589688f6,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Pro Germany 30GB 120Days Mobile Data + SMS Number,30000,120,,36.085952999999996,35.00337441,local,[],False,True,,"[""germany""]"
68dcc8f2d08bf4821b68c965,63760bdc4e2b1c13f365b600,Yoho Mobile,Global E 10GB 30Day,10000,30,,36.11,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ea1489f8b7ea68fc7b3f17,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 7 Days / Total 50GB,50000,7,,36.13,35.13,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e78da356a8f8ab68ed97cd,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 30 Days / Total 30GB,30000,30,,36.31,35.31,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e78fa556a8f8ab68edc1dd,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 10 Days/Unlimited,0,10,,36.397464990487805,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69103364508b62be7c64ea2c,6386134ed12efb94fc05f1fb,MobiMatter,Germany and Austria 50 GB,50000,30,,36.49,,local,[],False,False,True,"[""germany"", ""austria""]"
68f0bada067e34070f722b92,67d42f6255619141b6762338,Giga.Tel,Europe Asia and USA 20 GB,20000,30,,36.49,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1db0d,67d42f6255619141b6762338,Giga.Tel,"Europe 31 countries, 3GB/day",3000,30,day,36.49,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d66a19774c77d73277bf05,64aa14075d62bfe82117aa19,TravelKon,"Europe, UK &amp; Turkey 5G eSIM 35 Countries",30000,30,,36.49466404153395,31.020464435303857,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc3bc97a5e177b658e1168,5e8d7bfe206f3b3af9d16058,GlobaleSIM,Europe + USA,20000,30,,36.5,32.85,local,[],False,,,"[""slovakia"", ""germany"", ""austria""]"
6926655523d6d3775a5191b2,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 5 days,10000,5,,36.5,32.85,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693242ba48acd5d08466e68c,663a2caf5fddf2d5b402fd46,mobineX,5 GB - 30 days,5000,30,,36.5,32.85,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb58260a5cc96d1e86dc,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries,1000,10,day,36.5,34.675,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68b1d5012f01bb37575e8aab,66719ce7b8d1560ec8b11691,Firsty,Firsty First Class (Germany) - 15 Days,5000,15,day,36.6679845,,local,[],False,True,,"[""germany""]"
68e78fa556a8f8ab68edc19c,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 20 Days/Daily 2GB,2000,20,day,36.74469541757535,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68da51a09ecaacd99c74a33a,66e18e73597f9c6d753b7571,Roamless,Germany - No Expiration,15000,0,,36.75,29.4,local,[],False,True,True,"[""germany""]"
68da51a49ecaacd99c74ac98,66e18e73597f9c6d753b7571,Roamless,Europe - No Expiration,15000,0,,36.75,29.4,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e78da356a8f8ab68ed97ec,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 10 Days / Unlimited 5Mbps,1000,10,day,36.75,35.75,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6720adbaffe4b0eadfc9,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 20 Days / Daily 3GB,3000,20,day,36.79,35.79,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691edf4e026cbe261d174732,6703d78781b690b781d3bac0,Simfinity,Global eSIM,5000,0,,36.8,33.12,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f2d08bf4821b68c927,63760bdc4e2b1c13f365b600,Yoho Mobile,Global D 20GB 5Day,20000,5,,36.86,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
690ffd31c9a7393de18d2bb8,683f99e07ee7f5a961c0c859,Strong eSIM,Germany 50GB 30Days,50000,30,,36.9,,local,[],False,True,True,"[""germany""]"
6903bb59260a5cc96d1e8775,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries (no France),30000,5,,36.9,35.055,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e878c,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe &amp; UK eSIM,30000,5,,36.9,35.055,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e882d,645a23dbc6a3d88eeb76b9ea,GIGAGO,Germany eSIM,30000,5,,36.9,35.055,local,[],False,,,"[""germany""]"
6903bb5a260a5cc96d1e8881,645a23dbc6a3d88eeb76b9ea,GIGAGO,Global eSIM (77 countries),10000,10,,36.9,35.055,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d609dcde847567bc68e62f,67da4da6ff6041b77e7c4db1,ByteSIM,Germany 3GB/day for 15 days,3000,15,day,36.9,,local,[],False,False,True,"[""germany""]"
68d609dcde847567bc68e628,67da4da6ff6041b77e7c4db1,ByteSIM,Germany 2GB/day for 20 days,2000,20,day,36.9,,local,[],False,False,True,"[""germany""]"
6903bb59260a5cc96d1e8742,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries (no France),2000,15,day,36.9,35.055,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e87a7,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe &amp; UK eSIM,2000,15,day,36.9,35.055,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e885b,645a23dbc6a3d88eeb76b9ea,GIGAGO,Germany eSIM,2000,15,day,36.9,35.055,local,[],False,,,"[""germany""]"
690209891c8cd72531205887,683f99e07ee7f5a961c0c859,Strong eSIM,Global139 1GB 365Days,1000,365,,36.9,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6936c4c0bf8e875bfac51711,6686050b234c9994fcbd5060,Truely,"Germany - Unlimited, 10 days",0,10,,36.92,33.228,local,[],False,True,True,"[""germany""]"
6936c4c8bf8e875bfac52d56,6686050b234c9994fcbd5060,Truely,"Europe - Unlimited, 10 days",0,10,,36.92,33.228,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6936d160cb1832e7dda6142c,6284ecd32e3b6ce037733d6e,BNESIM,Surf 5GB in Mini Global,5000,0,,36.94,31.398999999999997,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68fab96020f67bea75847cd6,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 5G 49 Destinations 15 Days / Daily 2GB,2000,15,day,36.96,35.96,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68cc4ed8e8cc05fea0a7aac0,65bef1401c656f6234208976,easySim,Europe 20GB 30day bundle with roaming,20000,30,,36.99,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d6da9a622eb11f91651919,6579951a2ab42e58d53befcd,Esimatic,Europe,2000,7,day,36.99,33.291000000000004,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6936a7430902d3b7293ac475,63c52208de7c07fba95ec104,GLOBAL YO,Day Plan - Germany - 1GB/Day - 30 Day,1000,30,day,36.99,35.49,local,[],False,True,True,"[""germany""]"
68d50bf400caad49ca94ecf9,66ac21966d047ed956f30520,iRoamly,Europe - 39 Countries-Unlimited-7 Days-Unlimited,500000,7,,37.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691dc5a54f7ed185dd8e6c48,6645ebd70ee8bdf7b1b24ed2,Breeze,Europe Lite,75000,30,,37.0,33.3,local,[],False,True,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf400caad49ca94ece9,66ac21966d047ed956f30520,iRoamly,Europe - 39 Countries-20GB-30 Days-Total,20000,30,,37.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6926655523d6d3775a5191ae,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 10 days,10000,10,,37.0,33.3,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693619f0b3a3acb4573fa9fb,5d663d552a89717945a0d26d,Airalo,Eurolink - 10 GB,10000,30,,37.0,31.45,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc92afb3260a0aac7cb92d,67f7ef2af6193863e84220a1,alodata,eSIM 3GB for 30 Days in Global,3000,30,,37.0,29.6,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68a8a084bb78507dd9fd561c,6569737630f6dcfb30352bf3,EZsim,Europe 35 - 2GB Daily / 15Days,2000,15,day,37.0,33.3,local,[],False,True,True,"[""czechia"", ""germany"", ""austria""]"
68dcc8f2d08bf4821b68c972,63760bdc4e2b1c13f365b600,Yoho Mobile,Global E 500MB/Daily 20Day,500,20,day,37.11,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691cf2a279f044bab494bfed,665ed6fa8fd63873885d7aeb,Always Mobile,Global139 5GB 30Days,5000,30,,37.25,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f8d08bf4821b68cd0b,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 3GB/Daily 20Day,3000,20,day,37.36,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8ad,63760bdc4e2b1c13f365b600,Yoho Mobile,Global B 300MB/Daily 15Day,300,15,day,37.36,,local,[],False,False,True,"[""czechia"", ""germany"", ""austria""]"
69252401502181cc3396a4a3,691a70e2a3dd350531e33c74,eSimfly,Germany 50GB 180Days,50000,180,,37.4,35.53,local,[],False,True,True,"[""germany""]"
6926655523d6d3775a5191af,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 14 days,10000,14,,37.5,33.75,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6926655523d6d3775a5191c3,663a2caf5fddf2d5b402fd46,mobineX,10 GB - 30 days,10000,30,,37.5,33.75,local,[],False,True,,"[""germany""]"
690288498c69c31d2a64bcd3,67f32a92d392d55306110f1a,eSimFlare,Germany 5GB/Day,5000,10,day,37.5,,local,[],False,True,True,"[""germany""]"
68dc6733adbaffe4b0eafcc2,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 5 Days / Total 30GB,30000,5,,37.61,36.61,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd24,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 2GB/Daily 30Day,2000,30,day,37.61,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd64,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 2GB/Daily 30Day,2000,30,day,37.61,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd38,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F Unlimited 15Day,0,15,,37.61,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd78,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G Unlimited/Daily 15Day,0,15,,37.61,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69296b983c05467be947115c,6764f0cca7e04a963bb3a185,eSIMCard,"eSIM, 100GB, 31 Days, Europe, Unthrottled",100000,31,,37.63,33.867000000000004,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ea1489f8b7ea68fc7b3efb,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 10 Days / Total 50GB,50000,10,,37.69,36.69,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcca40d08bf4821b694523,66fb8684e6cdd578fe555fdc,Supera link,33 European Countries - 1GB/day,1000,8,day,37.76,32.096,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8b4,63760bdc4e2b1c13f365b600,Yoho Mobile,Global B 500MB/Daily 10Day,500,10,day,37.86,,local,[],False,False,True,"[""czechia"", ""germany"", ""austria""]"
68da253a184401d0d814c300,5d16f93191d4f93192b3349c,RedteaGO,Germany,50000,180,,37.9,36.004999999999995,local,[],False,,,"[""germany""]"
68eb9fec46c2c6aec1534a87,682d271c08820152a644c1ce,ChillaxSIM,Orange  Europe(51 countries) Total,50000,30,,37.9,34.9,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6721adbaffe4b0eae033,65fd5b85efc7ee1e3444055a,MicroEsim,Europe Special Offer 30 Days / Daily 2GB,2000,30,day,37.92,36.92,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ef689eec150ed1688f44fd,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 15 Days / Total 50GB,50000,15,,37.97,36.97,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d6da9f622eb11f91652436,6579951a2ab42e58d53befcd,Esimatic,Europe Lite,20000,30,,37.99,34.191,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d6da9b622eb11f91651be1,6579951a2ab42e58d53befcd,Esimatic,Europe,1000,15,day,37.99,34.191,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6933877999373d89e887dd17,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Germany Unlimited 15Days Economy,1000,15,day,37.99501632,36.8551658304,local,[],False,True,,"[""germany""]"
68dbaf4442529768fc9eb5e1,6111c0893bead6451dd9ce51,Airhub,Europe 40GB Data with Calls 30Days,40000,30,,38.0,35.34,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692086adfb790d75856c1213,68b5073e7deca5e79fd665bb,Wiiline,eSIM Plan for 30 Days Unlimited Germany,1000,30,day,38.0,34.2,local,[],False,True,True,"[""germany""]"
692f90e4490fb1e1c840d9a5,6271ccfff446fdedf3ef9a00,Manet Travel,Global - 30 Days - 3 GB,3000,30,,38.064860100000004,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8cf,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B Unlimited 10Day,0,10,,38.11,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e78fa556a8f8ab68edc1fa,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 15 Days/Daily 3GB,3000,15,day,38.17991451620387,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ef689dec150ed1688f44e6,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 10 Days / Unlimited,0,10,,38.27,37.27,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692d6d4a3c15a6f7f1464b95,6627986cc0a5b22838c8b741,Kolet,,20000,30,,38.49,30.792,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6927b6a7aa0eb583a915ead7,663a2caf5fddf2d5b402fd46,mobineX,5 GB - 15 days,5000,15,,38.5,34.65,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691451b7039270c648c0a74d,60acd76e464f901c1fcceb7c,eSIMplus,Europe 35 Countries | eSIM QR Code | 30 / 4G/5G / 30GB,30000,30,,38.52634778349826,37.88402788047228,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
